message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.129142])";"30";"turtlesim2.sim";"1695278324.232306531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.121915])";"30";"turtlesim3.sim";"1695278324.218419400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.129131])";"30";"turtlesim1.sim";"1695278324.217870514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.121915])";"30";"turtlesim2.sim";"1695278324.215811434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.114687])";"30";"turtlesim3.sim";"1695278324.203136497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.121904])";"30";"turtlesim1.sim";"1695278324.202366679";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.114687])";"30";"turtlesim2.sim";"1695278324.200104456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.107459])";"30";"turtlesim3.sim";"1695278324.186860652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.114676])";"30";"turtlesim1.sim";"1695278324.186619105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.107459])";"30";"turtlesim2.sim";"1695278324.184466697";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.107448])";"30";"turtlesim1.sim";"1695278324.170137447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.100231])";"30";"turtlesim3.sim";"1695278324.170137607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.100231])";"30";"turtlesim2.sim";"1695278324.168118666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.093004])";"30";"turtlesim3.sim";"1695278324.153848058";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.100221])";"30";"turtlesim1.sim";"1695278324.153746918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.093004])";"30";"turtlesim2.sim";"1695278324.151694630";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.092993])";"30";"turtlesim1.sim";"1695278324.137644691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.085776])";"30";"turtlesim3.sim";"1695278324.137589405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.085776])";"30";"turtlesim2.sim";"1695278324.135366696";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.003212, y=9.078548])";"30";"turtlesim3.sim";"1695278324.122424864";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.085765])";"30";"turtlesim1.sim";"1695278324.122109211";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.003212, y=9.078548])";"30";"turtlesim2.sim";"1695278324.119671164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.003217, y=9.078538])";"30";"turtlesim1.sim";"1695278324.106516227";"./src/turtle.cpp:update:260"
